NombreEstacion;Parametro;Fecha;Valor;Ciudad;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/11/2013 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/11/2013 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/11/2013 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/11/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/11/2013 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/11/2013 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/11/2013 0:00;19.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/11/2013 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/11/2013 0:00;17.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/11/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/12/2013 0:00;17.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/12/2013 0:00;18.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/12/2013 0:00;17.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/12/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/12/2013 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/12/2013 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/12/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/12/2013 0:00;17.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/12/2013 0:00;17.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/12/2013 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/12/2013 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/12/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;13/12/2013 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;14/12/2013 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/12/2013 0:00;18.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/12/2013 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/12/2013 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/12/2013 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/12/2013 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/12/2013 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/12/2013 0:00;18.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/12/2013 0:00;16.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/12/2013 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/12/2013 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/12/2013 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/12/2013 0:00;17.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/12/2013 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/12/2013 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/12/2013 0:00;21.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;31/12/2013 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/04/2018 0:00;21.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/04/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/04/2018 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/04/2018 0:00;16.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/04/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/04/2018 0:00;23.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/04/2018 0:00;23.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/04/2018 0:00;17.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/04/2018 0:00;18.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/04/2018 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;13/04/2018 0:00;22.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;14/04/2018 0:00;19.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/04/2018 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/04/2018 0:00;23.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/04/2018 0:00;20.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/04/2018 0:00;22.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/04/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;20/04/2018 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/04/2018 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/04/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/04/2018 0:00;22.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/04/2018 0:00;22.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/04/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/04/2018 0:00;21.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/04/2018 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/04/2018 0:00;23.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/04/2018 0:00;16.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/04/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/05/2018 0:00;21.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/05/2018 0:00;22.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/05/2018 0:00;23.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/05/2018 0:00;21.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/05/2018 0:00;21.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/05/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/05/2018 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/05/2018 0:00;19.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/05/2018 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/05/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/05/2018 0:00;21.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/05/2018 0:00;23;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;13/05/2018 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;14/05/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/05/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/05/2018 0:00;21.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/05/2018 0:00;22.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/05/2018 0:00;22.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/05/2018 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;20/05/2018 0:00;21.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/05/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/05/2018 0:00;22.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/05/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/05/2018 0:00;21.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/05/2018 0:00;22.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/05/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/05/2018 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/05/2018 0:00;19.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/05/2018 0:00;22.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/05/2018 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;31/05/2018 0:00;22.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/06/2018 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/06/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/06/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/06/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/06/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/06/2018 0:00;22.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/06/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/06/2018 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/06/2018 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/06/2018 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/06/2018 0:00;22;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/06/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;13/06/2018 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/06/2018 0:00;21.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/06/2018 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/06/2018 0:00;19.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/06/2018 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/06/2018 0:00;21.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/06/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/06/2018 0:00;19.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/06/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/06/2018 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/06/2018 0:00;18.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/06/2018 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/06/2018 0:00;19.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/07/2018 0:00;21.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/07/2018 0:00;19.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/07/2018 0:00;21.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/07/2018 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/07/2018 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/07/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/07/2018 0:00;19.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/07/2018 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/07/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/07/2018 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/07/2018 0:00;22.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/07/2018 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/07/2018 0:00;19.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/07/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/07/2018 0:00;19.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/07/2018 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/07/2018 0:00;22.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/07/2018 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/08/2018 0:00;20.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/08/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/08/2018 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;20/08/2018 0:00;19.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/08/2018 0:00;21.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/08/2018 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/08/2018 0:00;22.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/08/2018 0:00;21.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/08/2018 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/08/2018 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/08/2018 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/08/2018 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/08/2018 0:00;21.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/08/2018 0:00;22.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;31/08/2018 0:00;20.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/09/2018 0:00;23.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/09/2018 0:00;24.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/09/2018 0:00;22.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/08/2022 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/08/2022 0:00;21.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/08/2022 0:00;22.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/08/2022 0:00;22.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/08/2022 0:00;22.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/08/2022 0:00;22.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/08/2022 0:00;21.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/08/2022 0:00;23;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/08/2022 0:00;22.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/08/2022 0:00;22.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/08/2022 0:00;21.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;31/08/2022 0:00;17;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/09/2022 0:00;18.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/09/2022 0:00;19.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/09/2022 0:00;18.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/09/2022 0:00;18.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/09/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/09/2022 0:00;21.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/09/2022 0:00;18.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/09/2022 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;13/09/2022 0:00;20.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;14/09/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/09/2022 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/09/2022 0:00;16.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/09/2022 0:00;19.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/09/2022 0:00;18.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;20/09/2022 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/09/2022 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/09/2022 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/09/2022 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/09/2022 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/09/2022 0:00;22.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/09/2022 0:00;19.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/09/2022 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/09/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/10/2022 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/10/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/10/2022 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/10/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/10/2022 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;7/10/2022 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/10/2022 0:00;19.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/10/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;11/10/2022 0:00;19.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/10/2022 0:00;18.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;14/10/2022 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/10/2022 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/10/2022 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/10/2022 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;20/10/2022 0:00;18.1;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/10/2022 0:00;19.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/10/2022 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/10/2022 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/10/2022 0:00;23;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/10/2022 0:00;22.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;27/10/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/10/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;31/10/2022 0:00;21.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/11/2022 0:00;23;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/11/2022 0:00;16.7;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/11/2022 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;4/11/2022 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/11/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;8/11/2022 0:00;21;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;9/11/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;10/11/2022 0:00;18.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;12/11/2022 0:00;20.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;15/11/2022 0:00;21.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/11/2022 0:00;19.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/11/2022 0:00;17.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/11/2022 0:00;21.9;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;21/11/2022 0:00;20.3;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;22/11/2022 0:00;20.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/11/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/11/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;25/11/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;26/11/2022 0:00;20.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;28/11/2022 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;29/11/2022 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;30/11/2022 0:00;20.6;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;1/12/2022 0:00;20.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;2/12/2022 0:00;20;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;3/12/2022 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;5/12/2022 0:00;18.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;6/12/2022 0:00;18.5;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;16/01/2023 0:00;20.4;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;17/01/2023 0:00;19;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;18/01/2023 0:00;20.8;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;19/01/2023 0:00;21.2;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;23/01/2023 0:00;18;Cali;;;;
UNIVERSIDAD NACIONAL [21205012];Temperatura maxima diaria;24/01/2023 0:00;18.4;Cali;;;;
